model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_interactions_no_coords,random,False,24,2,0.01,"(16, 8)",0.001,824,51,0.3503599040497426,0.844126525124927,0.28376639311290663,0.059388103028721856,0.3655913978494624,0.3333333333333333,0.9676584734799483
MLP_multi_interactions_no_coords,random,False,24,3,0.01,"(16, 8)",0.001,824,53,0.29382326550297877,0.873846756234246,0.36640563396804043,0.054181817262598644,0.40425531914893614,0.3584905660377358,0.9714656290531777
MLP_multi_interactions_no_coords,random,False,24,4,0.01,"(16, 8)",0.001,816,48,0.247645398869631,0.8679063585069445,0.4141436946495425,0.050328815642037485,0.4536082474226804,0.4583333333333333,0.96484375
MLP_multi_interactions_no_coords,random,False,24,5,0.01,"(16, 8)",0.001,816,48,0.3100757523534637,0.8558756510416666,0.3057370121499344,0.055396437089776346,0.3170731707317073,0.2708333333333333,0.97265625
MLP_multi_interactions_no_coords,random,False,25,1,0.1,"(8,)",0.01,824,51,0.1828453883604341,0.8702787712756512,0.3750834410919602,0.047044397093002524,0.358974358974359,0.27450980392156865,0.9831824062095731
MLP_multi_interactions_no_coords,random,False,25,2,0.1,"(8,)",0.01,824,51,0.2002123422622702,0.8522943459401872,0.291493331209095,0.05241339739879397,0.2564102564102564,0.19607843137254902,0.9780077619663649
MLP_multi_interactions_no_coords,random,False,25,3,0.1,"(8,)",0.01,824,53,0.15739188974301155,0.9126349019895749,0.424902649918936,0.04598830417590693,0.3055555555555556,0.20754716981132076,0.9896238651102465
MLP_multi_interactions_no_coords,random,False,25,4,0.1,"(8,)",0.01,816,48,0.15764525157690068,0.9017469618055555,0.39512778131548504,0.044695458756738825,0.36363636363636365,0.2916666666666667,0.98046875
MLP_multi_interactions_no_coords,random,False,25,5,0.1,"(8,)",0.01,816,48,0.1657289982328081,0.8953179253472222,0.402108952774157,0.04555913963569361,0.32,0.25,0.98046875
MLP_multi_interactions_no_coords,random,False,26,1,0.1,"(8,)",0.001,824,51,0.17421976936551983,0.8755295132283185,0.3833487009580569,0.04737612377832324,0.34210526315789475,0.2549019607843137,0.9844760672703752
MLP_multi_interactions_no_coords,random,False,26,2,0.1,"(8,)",0.001,824,51,0.18881500946269056,0.8573421606676306,0.33006403902881754,0.04907874638551603,0.22857142857142856,0.1568627450980392,0.9857697283311773
MLP_multi_interactions_no_coords,random,False,26,3,0.1,"(8,)",0.001,824,53,0.15704817782611968,0.9079485108778111,0.41346542159654365,0.046173781056392894,0.3055555555555556,0.20754716981132076,0.9896238651102465
MLP_multi_interactions_no_coords,random,False,26,4,0.1,"(8,)",0.001,816,48,0.14911747521117533,0.9080132378472222,0.4579795114410212,0.04154347845188349,0.410958904109589,0.3125,0.9869791666666666
MLP_multi_interactions_no_coords,random,False,26,5,0.1,"(8,)",0.001,816,48,0.16262864131705904,0.8924967447916666,0.3921812483876888,0.04538504692435147,0.2972972972972973,0.22916666666666666,0.98046875
MLP_multi_interactions_no_coords,random,False,27,1,0.1,"(16,)",0.01,824,51,0.18553936733479304,0.8751743905841767,0.3775081955592461,0.04830533362988084,0.358974358974359,0.27450980392156865,0.9831824062095731
MLP_multi_interactions_no_coords,random,False,27,2,0.1,"(16,)",0.01,824,51,0.20555485832425047,0.8520914187149634,0.3012314812752236,0.05197239376494521,0.2222222222222222,0.1568627450980392,0.9831824062095731
MLP_multi_interactions_no_coords,random,False,27,3,0.1,"(16,)",0.01,824,53,0.1762761136307971,0.8902674791376062,0.4069654553873485,0.04818160181587018,0.32,0.22641509433962265,0.9870298313878081
MLP_multi_interactions_no_coords,random,False,27,4,0.1,"(16,)",0.01,816,48,0.1545183175824713,0.9000379774305555,0.45514192011213694,0.04270251130704778,0.41025641025641024,0.3333333333333333,0.9817708333333334
MLP_multi_interactions_no_coords,random,False,27,5,0.1,"(16,)",0.01,816,48,0.17384276417060263,0.8907063802083334,0.35942816598281235,0.04786176690528364,0.36363636363636365,0.2916666666666667,0.98046875
MLP_multi_interactions_no_coords,random,False,28,1,0.1,"(16,)",0.001,824,51,0.17580635422411095,0.8825558684016945,0.4056388326718342,0.04811193005899068,0.3950617283950617,0.3137254901960784,0.981888745148771
MLP_multi_interactions_no_coords,random,False,28,2,0.1,"(16,)",0.001,824,51,0.19819382256249082,0.8614007051721077,0.3086875198771849,0.05183045384413539,0.24,0.17647058823529413,0.9805950840879689
MLP_multi_interactions_no_coords,random,False,28,3,0.1,"(16,)",0.001,824,53,0.16193193345836096,0.9065168979272201,0.405710738600623,0.04744483913653407,0.2222222222222222,0.1509433962264151,0.9857328145265889
MLP_multi_interactions_no_coords,random,False,28,4,0.1,"(16,)",0.001,816,48,0.150342793542821,0.903103298611111,0.46348688907222274,0.04131593183158644,0.37142857142857144,0.2708333333333333,0.98828125
MLP_multi_interactions_no_coords,random,False,28,5,0.1,"(16,)",0.001,816,48,0.16772720193281068,0.8932427300347221,0.3907496088513791,0.04599283249132657,0.36619718309859156,0.2708333333333333,0.9869791666666666
MLP_multi_interactions_no_coords,random,False,29,1,0.1,"(32,)",0.01,824,51,0.19154753748605768,0.8722065799152778,0.401175785219513,0.051847570440981997,0.4166666666666667,0.39215686274509803,0.9676584734799483
MLP_multi_interactions_no_coords,random,False,29,2,0.1,"(32,)",0.01,824,51,0.20956471205786395,0.8546280090302616,0.30378758933559835,0.05308260580630082,0.3132530120481928,0.2549019607843137,0.9754204398447607
MLP_multi_interactions_no_coords,random,False,29,3,0.1,"(32,)",0.01,824,53,0.17380864904831983,0.889557790666373,0.39504467778398367,0.047410619972386395,0.2972972972972973,0.20754716981132076,0.9870298313878081
MLP_multi_interactions_no_coords,random,False,29,4,0.1,"(32,)",0.01,816,48,0.15430140370424933,0.9037000868055556,0.4155457549608791,0.04289301937336167,0.3188405797101449,0.22916666666666666,0.9869791666666666
MLP_multi_interactions_no_coords,random,False,29,5,0.1,"(32,)",0.01,816,48,0.17402270302835005,0.8911539713541666,0.3560281143737115,0.04702091279720521,0.30985915492957744,0.22916666666666666,0.984375
MLP_multi_interactions_no_coords,random,False,30,1,0.1,"(32,)",0.001,824,51,0.18172133829608986,0.8778378104152398,0.39327441129535007,0.048373740037197556,0.3950617283950617,0.3137254901960784,0.981888745148771
MLP_multi_interactions_no_coords,random,False,30,2,0.1,"(32,)",0.001,824,51,0.2013940649062815,0.860868021205895,0.3121281088001931,0.0516749719997949,0.2716049382716049,0.21568627450980393,0.9754204398447607
MLP_multi_interactions_no_coords,random,False,30,3,0.1,"(32,)",0.001,824,53,0.1739891794810775,0.8888236301788904,0.39513514657757265,0.048052675073975135,0.2894736842105263,0.20754716981132076,0.9844357976653697
MLP_multi_interactions_no_coords,random,False,30,4,0.1,"(32,)",0.001,816,48,0.1598575521416111,0.9002821180555556,0.40017673274078147,0.044602024992744974,0.3783783783783784,0.2916666666666667,0.984375
MLP_multi_interactions_no_coords,random,False,30,5,0.1,"(32,)",0.001,816,48,0.17003944117070655,0.8911946614583334,0.35682661729842385,0.04673420166066452,0.35135135135135137,0.2708333333333333,0.9830729166666666
MLP_multi_interactions_no_coords,random,False,31,1,0.1,"(16, 8)",0.01,824,51,0.2145911561634297,0.8775207366258275,0.38228911531870047,0.05085683505037449,0.3333333333333333,0.27450980392156865,0.9754204398447607
MLP_multi_interactions_no_coords,random,False,31,2,0.1,"(16, 8)",0.01,824,51,0.26574493061197757,0.8420211551632297,0.29924408633417865,0.053620626033568826,0.39080459770114945,0.3333333333333333,0.9754204398447607
MLP_multi_interactions_no_coords,random,False,31,3,0.1,"(16, 8)",0.01,824,53,0.22106990555660558,0.8750458850304677,0.342087060085512,0.05293121510516632,0.35789473684210527,0.32075471698113206,0.9675745784695201
MLP_multi_interactions_no_coords,random,False,31,4,0.1,"(16, 8)",0.01,816,48,0.19820052061190316,0.8918457031249999,0.3953415309793349,0.04886308677953478,0.4489795918367347,0.4583333333333333,0.9635416666666666
MLP_multi_interactions_no_coords,random,False,31,5,0.1,"(16, 8)",0.01,816,48,0.209972498708252,0.8713514539930556,0.3311488111638525,0.04994565921999437,0.26666666666666666,0.20833333333333334,0.9778645833333334
MLP_multi_interactions_no_coords,random,False,32,1,0.1,"(16, 8)",0.001,824,51,0.2371681989934209,0.864482662405195,0.37622213295185464,0.05387594862483581,0.38,0.37254901960784315,0.9611901681759379
MLP_multi_interactions_no_coords,random,False,32,2,0.1,"(16, 8)",0.001,824,51,0.2534918996936891,0.8446718920427162,0.31121153840727767,0.05342819361065747,0.3488372093023256,0.29411764705882354,0.9741267787839586
MLP_multi_interactions_no_coords,random,False,32,3,0.1,"(16, 8)",0.001,824,53,0.22237142662611664,0.882436433937792,0.36815860910770604,0.049991027483242134,0.4222222222222222,0.3584905660377358,0.9766536964980544
MLP_multi_interactions_no_coords,random,False,32,4,0.1,"(16, 8)",0.001,816,48,0.20112500021684426,0.8848334418402777,0.4304715229115237,0.046555068276439134,0.425531914893617,0.4166666666666667,0.9661458333333334
MLP_multi_interactions_no_coords,random,False,32,5,0.1,"(16, 8)",0.001,816,48,0.2210027690448521,0.8762613932291665,0.3348500746905682,0.050587816137895585,0.3,0.25,0.9739583333333334
MLP_multi_interactions_no_coords,random,False,33,1,0.3,"(8,)",0.01,824,51,0.16995566366183623,0.8656368109986556,0.3876567768942682,0.04592226707132345,0.30985915492957744,0.21568627450980393,0.9883570504527813
MLP_multi_interactions_no_coords,random,False,33,2,0.3,"(8,)",0.01,824,51,0.18612386802746383,0.8431372549019608,0.29681394327457633,0.05035922565764381,0.22535211267605634,0.1568627450980392,0.9844760672703752
MLP_multi_interactions_no_coords,random,False,33,3,0.3,"(8,)",0.01,824,53,0.15799234300312998,0.9109708048846145,0.40787076938635364,0.04675179906661902,0.06896551724137931,0.03773584905660377,0.9961089494163424
