model,split_type,use_coords,species,candidate,fold,model__alpha,model__hidden_layer_sizes,model__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_single_no_coords,spatial,False,Cacophis kreftii,20,2,0.01,"(16,)",0.001,103,4,0.14642014776806575,0.7777777777777778,0.12496633800981627,0.03638066227006625,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,20,3,0.01,"(16,)",0.001,102,4,0.15160209170673727,0.8520408163265306,0.1614247311827957,0.04154369272228284,0.0,0.0,0.9897959183673469
MLP_single_no_coords,spatial,False,Cacophis kreftii,20,4,0.01,"(16,)",0.001,103,4,0.15195636635911708,0.7904040404040404,0.11788194444444444,0.03799062706317319,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,20,5,0.01,"(16,)",0.001,102,2,0.0816713089578903,0.965,0.29166666666666663,0.017968463885296687,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,21,1,0.01,"(32,)",0.01,103,5,0.1851751925140054,0.8448979591836735,0.22051106025934403,0.04677240121393695,0.0,0.0,0.9897959183673469
MLP_single_no_coords,spatial,False,Cacophis kreftii,21,2,0.01,"(32,)",0.01,103,4,0.15824312972092483,0.7878787878787878,0.16627450980392156,0.03647312817853228,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,21,3,0.01,"(32,)",0.01,102,4,0.20288348445046345,0.7678571428571428,0.09504922161172161,0.05023850064178959,0.0,0.0,0.9795918367346939
MLP_single_no_coords,spatial,False,Cacophis kreftii,21,4,0.01,"(32,)",0.01,103,4,0.16833919699164573,0.7626262626262627,0.11366758241758242,0.03857864170219254,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,21,5,0.01,"(32,)",0.01,102,2,0.08432103133115275,0.845,0.09555555555555556,0.019893895847763438,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,22,1,0.01,"(32,)",0.001,103,5,0.15811358874667097,0.8448979591836736,0.33641025641025646,0.0421874779399112,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,22,2,0.01,"(32,)",0.001,103,4,0.14305908435324344,0.8131313131313131,0.13530122193805058,0.036588917722294924,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,22,3,0.01,"(32,)",0.001,102,4,0.17385113096660906,0.7142857142857143,0.08135874542124541,0.041369965692064775,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,22,4,0.01,"(32,)",0.001,103,4,0.14703790411045325,0.8308080808080808,0.13540669856459328,0.03860234707910141,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,22,5,0.01,"(32,)",0.001,102,2,0.08868945212039232,0.8700000000000001,0.11688311688311688,0.01990849827677265,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,23,1,0.01,"(16, 8)",0.01,103,5,0.18882234212061264,0.8510204081632653,0.21631578947368418,0.04513636796649932,0.0,0.0,0.9897959183673469
MLP_single_no_coords,spatial,False,Cacophis kreftii,23,2,0.01,"(16, 8)",0.01,103,4,0.16514692017685692,0.7954545454545454,0.22171052631578947,0.035922571369930774,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,23,3,0.01,"(16, 8)",0.01,102,4,0.376686004892636,0.6964285714285714,0.07398190045248869,0.05311853375561902,0.0,0.0,0.9795918367346939
MLP_single_no_coords,spatial,False,Cacophis kreftii,23,4,0.01,"(16, 8)",0.01,103,4,0.16348469167021756,0.8131313131313131,0.13186813186813187,0.03899584134585866,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,23,5,0.01,"(16, 8)",0.01,102,2,0.12038232386611689,0.87,0.11688311688311688,0.03559580548941657,0.0,0.0,0.98
MLP_single_no_coords,spatial,False,Cacophis kreftii,24,1,0.01,"(16, 8)",0.001,103,5,0.15583672188828787,0.8571428571428572,0.1914918414918415,0.043072450492941276,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,24,2,0.01,"(16, 8)",0.001,103,4,0.1427010954539974,0.8308080808080808,0.16060026929592147,0.036755101879564774,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,24,3,0.01,"(16, 8)",0.001,102,4,0.15477021068617147,0.7908163265306123,0.11241883116883117,0.03858080387973482,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,24,4,0.01,"(16, 8)",0.001,103,4,0.13611058761048445,0.8560606060606061,0.2280448717948718,0.03579091693213541,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,24,5,0.01,"(16, 8)",0.001,102,2,0.08930613633422864,0.85,0.10250000000000001,0.02065337040972789,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,25,1,0.1,"(8,)",0.01,103,5,0.16467616344881184,0.8551020408163265,0.1715622072258445,0.04468066035488592,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,25,2,0.1,"(8,)",0.01,103,4,0.14572690941941419,0.7777777777777778,0.16927308802308802,0.035706052564347765,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,25,3,0.1,"(8,)",0.01,102,4,0.16062776263101974,0.7678571428571428,0.10816634346046111,0.03918457315814607,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,25,4,0.1,"(8,)",0.01,103,4,0.15232249059344172,0.7828282828282829,0.11246540693349205,0.038490382263936376,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,25,5,0.1,"(8,)",0.01,102,2,0.08472289864133446,0.86,0.09429824561403508,0.019897148244001236,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,26,1,0.1,"(8,)",0.001,103,5,0.16975090426540076,0.8285714285714286,0.1569376466401638,0.045639536696292775,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,26,2,0.1,"(8,)",0.001,103,4,0.13530750593467514,0.8510101010101009,0.2092391304347826,0.034701213477984584,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,26,3,0.1,"(8,)",0.001,102,4,0.15667022833491404,0.7551020408163265,0.11043028322440086,0.0380194143444726,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,26,4,0.1,"(8,)",0.001,103,4,0.14474602990735488,0.8308080808080808,0.12973137973137971,0.03683449669517006,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,26,5,0.1,"(8,)",0.001,102,2,0.0920040932174751,0.865,0.2037037037037037,0.020330225525954107,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,27,1,0.1,"(16,)",0.01,103,5,0.15819923412087197,0.8795918367346938,0.3552908394287705,0.042857360497666384,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,27,2,0.1,"(16,)",0.01,103,4,0.1421771922346559,0.8080808080808082,0.1764008119940323,0.03552150863807804,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,27,3,0.1,"(16,)",0.01,102,4,0.17380790932863546,0.8239795918367347,0.12302489177489176,0.04594266333125898,0.0,0.0,0.9897959183673469
MLP_single_no_coords,spatial,False,Cacophis kreftii,27,4,0.1,"(16,)",0.01,103,4,0.1631784852026929,0.7474747474747474,0.09835786021130849,0.039208445839465714,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,27,5,0.1,"(16,)",0.01,102,2,0.07294825961997865,0.97,0.625,0.016995441838243613,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,28,1,0.1,"(16,)",0.001,103,5,0.16800648496772794,0.8306122448979592,0.1830365769496204,0.0441121810006551,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,28,2,0.1,"(16,)",0.001,103,4,0.14737363463730688,0.7727272727272727,0.12370718050065876,0.03638951033974494,0.0,0.0,1.0
MLP_single_no_coords,spatial,False,Cacophis kreftii,28,3,0.1,"(16,)",0.001,102,4,0.15256999859680173,0.8367346938775511,0.1357142857142857,0.04096346289161253,0.0,0.0,0.9897959183673469
