model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_no_coords,random,False,3,1,0.0001,"(16,)",0.01,824,52,0.18293047430417952,0.876394978078916,0.4039601640394348,0.046769577752369916,0.4050632911392405,0.3076923076923077,0.9857512953367875
MLP_multi_no_coords,random,False,3,2,0.0001,"(16,)",0.01,824,52,0.20035254131046035,0.860352730171383,0.38101051692963883,0.048580915044894646,0.2894736842105263,0.21153846153846154,0.9831606217616581
MLP_multi_no_coords,random,False,3,3,0.0001,"(16,)",0.01,824,50,0.22061284278685936,0.8530749354005168,0.29796644045985926,0.05473252752412331,0.3218390804597701,0.28,0.9702842377260982
MLP_multi_no_coords,random,False,3,4,0.0001,"(16,)",0.01,816,49,0.162309806306115,0.9086821169145625,0.4266437303635847,0.043792627709742925,0.3333333333333333,0.24489795918367346,0.9856584093872229
MLP_multi_no_coords,random,False,3,5,0.0001,"(16,)",0.01,816,48,0.1666247149157035,0.8919813368055556,0.40498506285492547,0.04475396000090095,0.4473684210526316,0.3541666666666667,0.9856770833333334
MLP_multi_no_coords,random,False,4,1,0.0001,"(16,)",0.001,824,52,0.1603325500391081,0.8859854523714628,0.4610642868145122,0.04326407458698973,0.4,0.2692307692307692,0.9948186528497409
MLP_multi_no_coords,random,False,4,2,0.0001,"(16,)",0.001,824,52,0.171678325039788,0.8836937026703866,0.37282568407116434,0.0483677491325601,0.21875,0.1346153846153846,0.9935233160621761
MLP_multi_no_coords,random,False,4,3,0.0001,"(16,)",0.001,824,50,0.17046471079109973,0.868139534883721,0.38622748007595986,0.04539573893280258,0.35443037974683544,0.28,0.9806201550387597
MLP_multi_no_coords,random,False,4,4,0.0001,"(16,)",0.001,816,49,0.15749073328323127,0.9037064630284969,0.39585837989567657,0.04352752385780585,0.3076923076923077,0.20408163265306123,0.9921773142112125
MLP_multi_no_coords,random,False,4,5,0.0001,"(16,)",0.001,816,48,0.16802356785902295,0.8777669270833333,0.32964754443533545,0.047099920399587096,0.29411764705882354,0.20833333333333334,0.9869791666666666
MLP_multi_no_coords,random,False,5,1,0.0001,"(32,)",0.01,824,52,0.23073444049071667,0.8462161219609406,0.37942698400543406,0.05158590586592208,0.3855421686746988,0.3076923076923077,0.9805699481865285
MLP_multi_no_coords,random,False,5,2,0.0001,"(32,)",0.01,824,52,0.19074012531144793,0.8886259465922679,0.3603054866560743,0.05140395638415381,0.273972602739726,0.19230769230769232,0.9857512953367875
MLP_multi_no_coords,random,False,5,3,0.0001,"(32,)",0.01,824,50,0.24238751936419775,0.8420413436692507,0.2895714907406876,0.058521940005658614,0.36363636363636365,0.36,0.9599483204134367
MLP_multi_no_coords,random,False,5,4,0.0001,"(32,)",0.01,816,49,0.21204516234754886,0.8776574515073304,0.3167758069740764,0.05149905088056809,0.325,0.2653061224489796,0.9765319426336375
MLP_multi_no_coords,random,False,5,5,0.0001,"(32,)",0.01,816,48,0.19862584115551168,0.855251736111111,0.30981958492270406,0.05049146364183315,0.2898550724637681,0.20833333333333334,0.9856770833333334
MLP_multi_no_coords,random,False,6,1,0.0001,"(32,)",0.001,824,52,0.16592611401126608,0.8864587485053806,0.4419428916092172,0.04461848588290001,0.3611111111111111,0.25,0.9909326424870466
MLP_multi_no_coords,random,False,6,2,0.0001,"(32,)",0.001,824,52,0.18082680167660836,0.8773913909924271,0.36070032762076676,0.049836812423435656,0.25,0.17307692307692307,0.9857512953367875
