model,split_type,use_coords,species,candidate,fold,model__C,model__class_weight,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,4,4,0.1,balanced,103,17,0.6459592794799663,0.6969904240766073,0.24280925534216072,0.22477500039945886,0.3793103448275862,0.6470588235294118,0.6511627906976745
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,4,5,0.1,balanced,102,17,0.6551602416810122,0.6650519031141868,0.2486144578022039,0.23227016868565228,0.3384615384615385,0.6470588235294118,0.5647058823529412
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,5,1,1.0,,103,17,0.42008770068062423,0.6935704514363885,0.27095470653088044,0.13254721932105556,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,5,2,1.0,,103,17,0.43847918928219004,0.6491108071135431,0.25615437120130274,0.13626792566284318,0.0,0.0,0.9883720930232558
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,5,3,1.0,,102,16,0.3789806474646442,0.7718023255813954,0.3114646676901222,0.11987895560062264,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,5,4,1.0,,103,17,0.4350779214727447,0.6963064295485636,0.24636500833322905,0.1419040687325947,0.0,0.0,0.9651162790697675
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,5,5,1.0,,102,17,0.4234381937726741,0.6802768166089965,0.26993702693643423,0.1334774353384125,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,6,1,1.0,balanced,103,17,0.6240709437381374,0.70109439124487,0.264192074184929,0.2177982429956022,0.32727272727272727,0.5294117647058824,0.6627906976744186
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,6,2,1.0,balanced,103,17,0.6716655550376778,0.6668946648426812,0.2735775357332458,0.23703051711947618,0.3076923076923077,0.5882352941176471,0.5581395348837209
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,6,3,1.0,balanced,102,16,0.5889043764904629,0.7725290697674418,0.3077385083749032,0.20366920827843807,0.41935483870967744,0.8125,0.6162790697674418
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,6,4,1.0,balanced,103,17,0.6573846343813502,0.6956224350205199,0.24326438352182791,0.2274169110467855,0.39285714285714285,0.6470588235294118,0.6744186046511628
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,6,5,1.0,balanced,102,17,0.657743567990276,0.6650519031141868,0.251546539109607,0.23314061602364894,0.3384615384615385,0.6470588235294118,0.5647058823529412
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,7,1,10.0,,103,17,0.420047159281386,0.6922024623803009,0.27003672660681527,0.13259949335213642,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,7,2,10.0,,103,17,0.43901683344667297,0.6497948016415869,0.2564104968736326,0.13639196745619248,0.0,0.0,0.9883720930232558
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,7,3,10.0,,102,16,0.3786282453023686,0.7696220930232558,0.3108594744724416,0.11989938910029822,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,7,4,10.0,,103,17,0.43657847524050575,0.6963064295485637,0.24662812549775467,0.1426822843951723,0.0,0.0,0.9651162790697675
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,7,5,10.0,,102,17,0.42310569723993596,0.6788927335640138,0.26823131751562385,0.13348271206771323,0.0,0.0,1.0
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,8,1,10.0,balanced,103,17,0.6240751411819064,0.70109439124487,0.264192074184929,0.2177804415850601,0.32727272727272727,0.5294117647058824,0.6627906976744186
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,8,2,10.0,balanced,103,17,0.6725026631574142,0.667578659370725,0.27487511358791705,0.2372067552917153,0.3076923076923077,0.5882352941176471,0.5581395348837209
Logistic_single_no_coords,random,False,Coeranoscincus reticulatus,8,3,10.0,balanced,102,16,0.5886085658730832,0.7732558139534884,0.30904059170823645,0.20361872559788,0.41935483870967744,0.8125,0.6162790697674418
