model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_no_coords,spatial,False,26,3,1.0,0.1,3,100,1.0,816,53,0.16783006954217994,0.8840475778332798,0.4231730936120042,0.04687603916684035,0.1,0.05660377358490566,0.9947575360419397
XGBoost_multi_no_coords,spatial,False,26,4,1.0,0.1,3,100,1.0,816,45,0.15024890336573646,0.8943363597060096,0.4152373275730386,0.040769913026828475,0.23333333333333334,0.15555555555555556,0.9896238651102465
XGBoost_multi_no_coords,spatial,False,26,5,1.0,0.1,3,100,1.0,824,55,0.17701128975348634,0.8698309492847854,0.44268030369386924,0.04900151615226451,0.1935483870967742,0.10909090909090909,0.9986996098829649
XGBoost_multi_no_coords,spatial,False,27,1,1.0,0.1,3,300,0.8,824,48,0.1636238680180902,0.8590259879725085,0.43354306716111257,0.04277349429928619,0.4,0.2916666666666667,0.9896907216494846
XGBoost_multi_no_coords,spatial,False,27,2,1.0,0.1,3,300,0.8,824,49,0.16089091459499924,0.8710204081632654,0.4056050664536672,0.04274247795237315,0.25396825396825395,0.16326530612244897,0.9922580645161291
XGBoost_multi_no_coords,spatial,False,27,3,1.0,0.1,3,300,0.8,816,53,0.1670108535371694,0.8813768886470981,0.45483799713669126,0.044332667523210974,0.2571428571428571,0.16981132075471697,0.9895150720838795
XGBoost_multi_no_coords,spatial,False,27,4,1.0,0.1,3,300,0.8,816,45,0.14552829642310852,0.8979391843205072,0.45778030051760626,0.040398123954249646,0.3333333333333333,0.26666666666666666,0.980544747081712
XGBoost_multi_no_coords,spatial,False,27,5,1.0,0.1,3,300,0.8,824,55,0.1820964044250576,0.8737675848209008,0.38226681496275006,0.05001538214119793,0.2597402597402597,0.18181818181818182,0.9843953185955787
XGBoost_multi_no_coords,spatial,False,28,1,1.0,0.1,3,300,1.0,824,48,0.16412429573615067,0.8617643900343642,0.4159453569921092,0.043881277647414826,0.2898550724637681,0.20833333333333334,0.9858247422680413
XGBoost_multi_no_coords,spatial,False,28,2,1.0,0.1,3,300,1.0,824,49,0.1577948450142066,0.8764976958525346,0.45640926711232943,0.041486568506448905,0.25806451612903225,0.16326530612244897,0.9935483870967742
XGBoost_multi_no_coords,spatial,False,28,3,1.0,0.1,3,300,1.0,816,53,0.17007723387525578,0.8824402186008556,0.4245875660835677,0.04629903730016815,0.208955223880597,0.1320754716981132,0.9908256880733946
XGBoost_multi_no_coords,spatial,False,28,4,1.0,0.1,3,300,1.0,816,45,0.15412876830225275,0.8908200028822597,0.40357638847062066,0.04250009576993059,0.30303030303030304,0.2222222222222222,0.9857328145265889
XGBoost_multi_no_coords,spatial,False,28,5,1.0,0.1,3,300,1.0,824,55,0.1857694151302324,0.8619222130275446,0.38252400841102124,0.05030246785793813,0.3157894736842105,0.21818181818181817,0.988296488946684
XGBoost_multi_no_coords,spatial,False,29,1,1.0,0.1,5,100,0.8,824,48,0.1599581880035247,0.8628382731958764,0.4407387166153573,0.04241024576476092,0.4057971014492754,0.2916666666666667,0.990979381443299
XGBoost_multi_no_coords,spatial,False,29,2,1.0,0.1,5,100,0.8,824,49,0.15471550738864143,0.8811849901250822,0.43238786089751996,0.04230316774742295,0.28125,0.1836734693877551,0.9922580645161291
XGBoost_multi_no_coords,spatial,False,29,3,1.0,0.1,5,100,0.8,816,53,0.16556355954646856,0.8804619303147951,0.46034830108295,0.044415704841458375,0.3684210526315789,0.2641509433962264,0.9882044560943644
XGBoost_multi_no_coords,spatial,False,29,4,1.0,0.1,5,100,0.8,816,45,0.14389186102808066,0.8992650237786424,0.4620614677774054,0.04023510605937908,0.3380281690140845,0.26666666666666666,0.9818417639429312
XGBoost_multi_no_coords,spatial,False,29,5,1.0,0.1,5,100,0.8,824,55,0.18100189702023384,0.8681404421326399,0.39367215080439105,0.04909388263320074,0.35443037974683544,0.2545454545454545,0.9869960988296489
XGBoost_multi_no_coords,spatial,False,30,1,1.0,0.1,5,100,1.0,824,48,0.1616141538675177,0.8641269329896907,0.4287855462507316,0.04358024723843372,0.3561643835616438,0.2708333333333333,0.9845360824742269
XGBoost_multi_no_coords,spatial,False,30,2,1.0,0.1,5,100,1.0,824,49,0.1612443303247547,0.8669651086240947,0.40636781178002906,0.043258641181729736,0.22950819672131148,0.14285714285714285,0.9935483870967742
XGBoost_multi_no_coords,spatial,False,30,3,1.0,0.1,5,100,1.0,816,53,0.17049434618120782,0.8810183238952497,0.4180142142544001,0.04628826090877637,0.3611111111111111,0.24528301886792453,0.9921363040629095
XGBoost_multi_no_coords,spatial,False,30,4,1.0,0.1,5,100,1.0,816,45,0.15500410780078844,0.8825479175673728,0.3936113633604924,0.04330651216880092,0.3287671232876712,0.26666666666666666,0.9792477302204928
XGBoost_multi_no_coords,spatial,False,30,5,1.0,0.1,5,100,1.0,824,55,0.18307965164079637,0.866047996217047,0.4028868898172543,0.04950487315752969,0.2571428571428571,0.16363636363636364,0.9921976592977894
XGBoost_multi_no_coords,spatial,False,31,1,1.0,0.1,5,300,0.8,824,48,0.183552040539288,0.8521799828178693,0.41605888814970854,0.0450007624521698,0.3333333333333333,0.25,0.9845360824742269
XGBoost_multi_no_coords,spatial,False,31,2,1.0,0.1,5,300,0.8,824,49,0.16094291732250415,0.8878209348255431,0.44172122689837867,0.04251819549915122,0.38235294117647056,0.2653061224489796,0.9922580645161291
XGBoost_multi_no_coords,spatial,False,31,3,1.0,0.1,5,300,0.8,816,53,0.18807614253260713,0.864561438215584,0.4669672128882174,0.04545183138924588,0.4050632911392405,0.3018867924528302,0.9868938401048493
XGBoost_multi_no_coords,spatial,False,31,4,1.0,0.1,5,300,0.8,816,45,0.1516226535063854,0.8914541000144113,0.4650938454691376,0.04071973028051334,0.43243243243243246,0.35555555555555557,0.9831387808041504
XGBoost_multi_no_coords,spatial,False,31,5,1.0,0.1,5,300,0.8,824,55,0.20950041471878533,0.8472869133467312,0.37258512437445807,0.05150867961865585,0.3902439024390244,0.2909090909090909,0.9856957087126138
XGBoost_multi_no_coords,spatial,False,32,1,1.0,0.1,5,300,1.0,824,48,0.1806876018112765,0.8513208762886598,0.43078423532256604,0.04497807611488614,0.37333333333333335,0.2916666666666667,0.9832474226804123
XGBoost_multi_no_coords,spatial,False,32,2,1.0,0.1,5,300,1.0,824,49,0.1668392861663932,0.87449637919684,0.41734118775750073,0.04376076656922852,0.3188405797101449,0.22448979591836735,0.9883870967741936
XGBoost_multi_no_coords,spatial,False,32,3,1.0,0.1,5,300,1.0,816,53,0.18583064574051286,0.8714854472167957,0.43944893014525077,0.046122110394429254,0.3783783783783784,0.2641509433962264,0.9908256880733946
XGBoost_multi_no_coords,spatial,False,32,4,1.0,0.1,5,300,1.0,816,45,0.17088734694826793,0.8651678916270356,0.40721322666224796,0.04551763588181726,0.36585365853658536,0.3333333333333333,0.9714656290531777
XGBoost_multi_no_coords,spatial,False,32,5,1.0,0.1,5,300,1.0,824,55,0.2017581618579196,0.8623950821610119,0.3716088847687648,0.05146750497474382,0.3333333333333333,0.23636363636363636,0.9869960988296489
