model,split_type,use_coords,species,candidate,fold,model__classifier__C,model__classifier__class_weight,model__splines__n_knots,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
GAM_single_with_coords,random,True,Calyptotis scutirostrum,12,2,0.5,balanced,8,103,7,0.31428554424126964,0.9330357142857143,0.5243589743589744,0.09893734533960848,0.41379310344827586,0.8571428571428571,0.8333333333333334
GAM_single_with_coords,random,True,Calyptotis scutirostrum,12,3,0.5,balanced,8,102,6,0.24326306980667817,0.984375,0.8152777777777778,0.07106731777778034,0.5217391304347826,1.0,0.8854166666666666
GAM_single_with_coords,random,True,Calyptotis scutirostrum,12,4,0.5,balanced,8,103,7,0.3221911902480803,0.9523809523809523,0.5701144094001237,0.09971064983247208,0.4827586206896552,1.0,0.84375
GAM_single_with_coords,random,True,Calyptotis scutirostrum,12,5,0.5,balanced,8,102,7,0.254589362005487,0.9157894736842105,0.7374649859943978,0.07893893628591817,0.5,0.8571428571428571,0.8842105263157894
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,1,1,0.1,,4,103,17,0.37402357214817916,0.8638850889192886,0.4456445968941916,0.11710780789559436,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,1,2,0.1,,4,103,17,0.3693327649735525,0.8761969904240765,0.5571069332741407,0.11583567548896896,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,1,3,0.1,,4,102,16,0.3536624950327308,0.9149709302325582,0.5700129731379731,0.10904254804206395,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,1,4,0.1,,4,103,17,0.36837471252208503,0.9001367989056087,0.5987641186557594,0.11520217292178835,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,1,5,0.1,,4,102,17,0.39060360404436795,0.8103806228373702,0.4433076124279306,0.12241649754268633,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,2,1,0.1,,6,103,17,0.3555706395068444,0.8666210670314638,0.4723133913543121,0.11140930588244047,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,2,2,0.1,,6,103,17,0.3455354531040919,0.893296853625171,0.601387435894215,0.10866184309377361,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,2,3,0.1,,6,102,16,0.3317924672464847,0.9164244186046513,0.5672832964137312,0.10206414831724103,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,2,4,0.1,,6,103,17,0.3387530748682017,0.9199726402188783,0.70722201513724,0.10577430674587121,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,2,5,0.1,,6,102,17,0.37835164481190814,0.8131487889273357,0.38792730045740975,0.11921659881579119,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,3,1,0.1,,8,103,17,0.3526034510250431,0.8666210670314637,0.4791995411982084,0.11030144313559842,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,3,2,0.1,,8,103,17,0.34504842614716813,0.887140902872777,0.6115003832011504,0.10826098962725392,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,3,3,0.1,,8,102,16,0.32867314404070636,0.9149709302325582,0.5826842382763435,0.10068509308464108,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,3,4,0.1,,8,103,17,0.33196406222317915,0.9247606019151847,0.7402268358655203,0.1032729797829309,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,3,5,0.1,,8,102,17,0.3804641197887393,0.8006920415224913,0.3729660528651596,0.11993614863965789,0.0,0.0,1.0
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,4,1,0.1,balanced,4,103,17,0.5150332862129862,0.8652530779753762,0.44525174269443596,0.16758812414262322,0.5454545454545454,0.8823529411764706,0.7325581395348837
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,4,2,0.1,balanced,4,103,17,0.5095118502368072,0.8803009575923392,0.5543390212881512,0.16600781908225112,0.5769230769230769,0.8823529411764706,0.7674418604651163
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,4,3,0.1,balanced,4,102,16,0.5099690685103738,0.9171511627906976,0.5739584870319364,0.16480468622138786,0.5925925925925926,1.0,0.7441860465116279
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,4,4,0.1,balanced,4,103,17,0.49799670122781065,0.9056087551299589,0.6004465438848975,0.15960353083374298,0.6153846153846154,0.9411764705882353,0.7790697674418605
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,4,5,0.1,balanced,4,102,17,0.5538374753707916,0.8069204152249134,0.43986057988783667,0.1857431564181643,0.5172413793103449,0.8823529411764706,0.6941176470588235
GAM_single_with_coords,random,True,Coeranoscincus reticulatus,5,1,0.1,balanced,6,103,17,0.4803622629595341,0.8673050615595075,0.47443298422576907,0.15268152478081984,0.6382978723404256,0.8823529411764706,0.8255813953488372
